run_id,version,artifact_version,suite,case_id,is_multiturn,case_failure_type,observed_mismatch,expected_tool,actual_tool,passed,routing_correct,args_correct,failures
v3_B_base_openrouter_20260729T163634053368,v3,v3+pf84ca0ede759+tf25bd51bbcd4,base,R13_parallel_web_and_tweets,False,wrong_tool,,lookup|social_search,lookup|social_search,True,True,True,
v3_B_base_openrouter_20260729T163634053368,v3,v3+pf84ca0ede759+tf25bd51bbcd4,base,R14_out_of_scope_coding,False,out_of_scope,,no_tool,,True,True,True,
v3_B_base_openrouter_20260729T163634053368,v3,v3+pf84ca0ede759+tf25bd51bbcd4,base,M01_clarify_then_fill,True,missing_info,,timeline,timeline,True,True,True,
v3_B_base_openrouter_20260729T163634053368,v3,v3+pf84ca0ede759+tf25bd51bbcd4,base,M02_carryover_timeframe,True,wrong_arg_value,,lookup,lookup,True,True,True,
v3_B_base_openrouter_20260729T163634053368,v3,v3+pf84ca0ede759+tf25bd51bbcd4,base,M03_correction_handle,True,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_base_openrouter_20260729T163634053368,v3,v3+pf84ca0ede759+tf25bd51bbcd4,base,M04_clarify_then_url,True,missing_info,,fetch,fetch,True,True,True,
v3_B_base_openrouter_20260729T163634053368,v3,v3+pf84ca0ede759+tf25bd51bbcd4,base,M05_correction_limit,True,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_base_openrouter_20260729T163634053368,v3,v3+pf84ca0ede759+tf25bd51bbcd4,base,M06_switch_tool,True,wrong_tool,,lookup,lookup,True,True,True,
v3_B_base_openrouter_20260729T165352140669,v3,v3+p45fd4d9c37c3+teac84e64b959,base,R01_user_tweets_routing,False,wrong_tool,,timeline,timeline,True,True,True,
v3_B_base_openrouter_20260729T165352140669,v3,v3+p45fd4d9c37c3+teac84e64b959,base,R02_search_tweets_routing,False,wrong_tool,,social_search,social_search,True,True,True,
v3_B_base_openrouter_20260729T165352140669,v3,v3+p45fd4d9c37c3+teac84e64b959,base,R03_web_news_routing,False,wrong_tool,,lookup,lookup,True,True,True,
v3_B_base_openrouter_20260729T165352140669,v3,v3+p45fd4d9c37c3+teac84e64b959,base,R04_read_url_routing,False,wrong_tool,,fetch,fetch,True,True,True,
v3_B_base_openrouter_20260729T165352140669,v3,v3+p45fd4d9c37c3+teac84e64b959,base,R05_limit_arg,False,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_base_openrouter_20260729T165352140669,v3,v3+p45fd4d9c37c3+teac84e64b959,base,R06_timeframe_arg,False,wrong_arg_value,,lookup,lookup,True,True,True,
v3_B_base_openrouter_20260729T165352140669,v3,v3+p45fd4d9c37c3+teac84e64b959,base,R07_search_type_arg,False,wrong_arg_value,,social_search,social_search,True,True,True,
v3_B_base_openrouter_20260729T165352140669,v3,v3+p45fd4d9c37c3+teac84e64b959,base,R08_out_of_scope,False,out_of_scope,,no_tool,,True,True,True,
v3_B_base_openrouter_20260729T165352140669,v3,v3+p45fd4d9c37c3+teac84e64b959,base,R09_no_tool_capability,False,unnecessary_tool,,no_tool,,True,True,True,
v3_B_base_openrouter_20260729T165352140669,v3,v3+p45fd4d9c37c3+teac84e64b959,base,R10_missing_handle,False,missing_info,,clarify,clarify,True,True,True,
v3_B_base_openrouter_20260729T165352140669,v3,v3+p45fd4d9c37c3+teac84e64b959,base,R11_missing_url,False,missing_info,,clarify,clarify,True,True,True,
v3_B_base_openrouter_20260729T165352140669,v3,v3+p45fd4d9c37c3+teac84e64b959,base,R12_confirm_before_send,False,wrong_boundary,wrong_arg_value,clarify,clarify,False,True,False,"response_type: expected 'yes_no', got 'text'"
v3_B_base_openrouter_20260729T165352140669,v3,v3+p45fd4d9c37c3+teac84e64b959,base,R13_parallel_web_and_tweets,False,wrong_tool,,lookup|social_search,lookup|social_search,True,True,True,
v3_B_base_openrouter_20260729T165352140669,v3,v3+p45fd4d9c37c3+teac84e64b959,base,R14_out_of_scope_coding,False,out_of_scope,,no_tool,,True,True,True,
v3_B_base_openrouter_20260729T165352140669,v3,v3+p45fd4d9c37c3+teac84e64b959,base,M01_clarify_then_fill,True,missing_info,,timeline,timeline,True,True,True,
v3_B_base_openrouter_20260729T165352140669,v3,v3+p45fd4d9c37c3+teac84e64b959,base,M02_carryover_timeframe,True,wrong_arg_value,,lookup,lookup,True,True,True,
v3_B_base_openrouter_20260729T165352140669,v3,v3+p45fd4d9c37c3+teac84e64b959,base,M03_correction_handle,True,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_base_openrouter_20260729T165352140669,v3,v3+p45fd4d9c37c3+teac84e64b959,base,M04_clarify_then_url,True,missing_info,,fetch,fetch,True,True,True,
v3_B_base_openrouter_20260729T165352140669,v3,v3+p45fd4d9c37c3+teac84e64b959,base,M05_correction_limit,True,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_base_openrouter_20260729T165352140669,v3,v3+p45fd4d9c37c3+teac84e64b959,base,M06_switch_tool,True,wrong_tool,,lookup,lookup,True,True,True,
v3_B_base_openrouter_20260729T171000916222,v3,v3+pfbc6056cda15+teac84e64b959,base,R01_user_tweets_routing,False,wrong_tool,,timeline,timeline,True,True,True,
v3_B_base_openrouter_20260729T171000916222,v3,v3+pfbc6056cda15+teac84e64b959,base,R02_search_tweets_routing,False,wrong_tool,,social_search,social_search,True,True,True,
v3_B_base_openrouter_20260729T171000916222,v3,v3+pfbc6056cda15+teac84e64b959,base,R03_web_news_routing,False,wrong_tool,,lookup,lookup,True,True,True,
v3_B_base_openrouter_20260729T171000916222,v3,v3+pfbc6056cda15+teac84e64b959,base,R04_read_url_routing,False,wrong_tool,,fetch,fetch,True,True,True,
v3_B_base_openrouter_20260729T171000916222,v3,v3+pfbc6056cda15+teac84e64b959,base,R05_limit_arg,False,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_base_openrouter_20260729T171000916222,v3,v3+pfbc6056cda15+teac84e64b959,base,R06_timeframe_arg,False,wrong_arg_value,,lookup,lookup,True,True,True,
v3_B_base_openrouter_20260729T171000916222,v3,v3+pfbc6056cda15+teac84e64b959,base,R07_search_type_arg,False,wrong_arg_value,,social_search,social_search,True,True,True,
v3_B_base_openrouter_20260729T171000916222,v3,v3+pfbc6056cda15+teac84e64b959,base,R08_out_of_scope,False,out_of_scope,,no_tool,,True,True,True,
v3_B_base_openrouter_20260729T171000916222,v3,v3+pfbc6056cda15+teac84e64b959,base,R09_no_tool_capability,False,unnecessary_tool,,no_tool,,True,True,True,
v3_B_base_openrouter_20260729T171000916222,v3,v3+pfbc6056cda15+teac84e64b959,base,R10_missing_handle,False,missing_info,missing_tool_call,clarify,social_search,False,False,False,missing tool call clarify; extra tool call social_search
v3_B_base_openrouter_20260729T171000916222,v3,v3+pfbc6056cda15+teac84e64b959,base,R11_missing_url,False,missing_info,,clarify,clarify,True,True,True,
v3_B_base_openrouter_20260729T171000916222,v3,v3+pfbc6056cda15+teac84e64b959,base,R12_confirm_before_send,False,wrong_boundary,,clarify,clarify,True,True,True,
v3_B_base_openrouter_20260729T171000916222,v3,v3+pfbc6056cda15+teac84e64b959,base,R13_parallel_web_and_tweets,False,wrong_tool,,lookup|social_search,lookup|social_search,True,True,True,
v3_B_base_openrouter_20260729T171000916222,v3,v3+pfbc6056cda15+teac84e64b959,base,R14_out_of_scope_coding,False,out_of_scope,,no_tool,,True,True,True,
v3_B_base_openrouter_20260729T171000916222,v3,v3+pfbc6056cda15+teac84e64b959,base,M01_clarify_then_fill,True,missing_info,,timeline,timeline,True,True,True,
v3_B_base_openrouter_20260729T171000916222,v3,v3+pfbc6056cda15+teac84e64b959,base,M02_carryover_timeframe,True,wrong_arg_value,missing_tool_call,lookup,social_search,False,False,False,missing tool call lookup; extra tool call social_search
v3_B_base_openrouter_20260729T171000916222,v3,v3+pfbc6056cda15+teac84e64b959,base,M03_correction_handle,True,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_base_openrouter_20260729T171000916222,v3,v3+pfbc6056cda15+teac84e64b959,base,M04_clarify_then_url,True,missing_info,,fetch,fetch,True,True,True,
v3_B_base_openrouter_20260729T171000916222,v3,v3+pfbc6056cda15+teac84e64b959,base,M05_correction_limit,True,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_base_openrouter_20260729T171000916222,v3,v3+pfbc6056cda15+teac84e64b959,base,M06_switch_tool,True,wrong_tool,,lookup,lookup,True,True,True,
v3_B_base_openrouter_20260729T171912601127,v3,v3+p12a73e8f2d97+teac84e64b959,base,R01_user_tweets_routing,False,wrong_tool,,timeline,timeline,True,True,True,
v3_B_base_openrouter_20260729T171912601127,v3,v3+p12a73e8f2d97+teac84e64b959,base,R02_search_tweets_routing,False,wrong_tool,,social_search,social_search,True,True,True,
v3_B_base_openrouter_20260729T171912601127,v3,v3+p12a73e8f2d97+teac84e64b959,base,R03_web_news_routing,False,wrong_tool,,lookup,lookup,True,True,True,
v3_B_base_openrouter_20260729T171912601127,v3,v3+p12a73e8f2d97+teac84e64b959,base,R04_read_url_routing,False,wrong_tool,,fetch,fetch,True,True,True,
v3_B_base_openrouter_20260729T171912601127,v3,v3+p12a73e8f2d97+teac84e64b959,base,R05_limit_arg,False,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_base_openrouter_20260729T171912601127,v3,v3+p12a73e8f2d97+teac84e64b959,base,R06_timeframe_arg,False,wrong_arg_value,,lookup,lookup,True,True,True,
v3_B_base_openrouter_20260729T171912601127,v3,v3+p12a73e8f2d97+teac84e64b959,base,R07_search_type_arg,False,wrong_arg_value,,social_search,social_search,True,True,True,
v3_B_base_openrouter_20260729T171912601127,v3,v3+p12a73e8f2d97+teac84e64b959,base,R08_out_of_scope,False,out_of_scope,,no_tool,,True,True,True,
v3_B_base_openrouter_20260729T171912601127,v3,v3+p12a73e8f2d97+teac84e64b959,base,R09_no_tool_capability,False,unnecessary_tool,,no_tool,,True,True,True,
v3_B_base_openrouter_20260729T171912601127,v3,v3+p12a73e8f2d97+teac84e64b959,base,R10_missing_handle,False,missing_info,,clarify,clarify,True,True,True,
v3_B_base_openrouter_20260729T171912601127,v3,v3+p12a73e8f2d97+teac84e64b959,base,R11_missing_url,False,missing_info,,clarify,clarify,True,True,True,
v3_B_base_openrouter_20260729T171912601127,v3,v3+p12a73e8f2d97+teac84e64b959,base,R12_confirm_before_send,False,wrong_boundary,,clarify,clarify,True,True,True,
v3_B_base_openrouter_20260729T171912601127,v3,v3+p12a73e8f2d97+teac84e64b959,base,R13_parallel_web_and_tweets,False,wrong_tool,,lookup|social_search,lookup|social_search,True,True,True,
v3_B_base_openrouter_20260729T171912601127,v3,v3+p12a73e8f2d97+teac84e64b959,base,R14_out_of_scope_coding,False,out_of_scope,,no_tool,,True,True,True,
v3_B_base_openrouter_20260729T171912601127,v3,v3+p12a73e8f2d97+teac84e64b959,base,M01_clarify_then_fill,True,missing_info,,timeline,timeline,True,True,True,
v3_B_base_openrouter_20260729T171912601127,v3,v3+p12a73e8f2d97+teac84e64b959,base,M02_carryover_timeframe,True,wrong_arg_value,,lookup,lookup,True,True,True,
v3_B_base_openrouter_20260729T171912601127,v3,v3+p12a73e8f2d97+teac84e64b959,base,M03_correction_handle,True,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_base_openrouter_20260729T171912601127,v3,v3+p12a73e8f2d97+teac84e64b959,base,M04_clarify_then_url,True,missing_info,,fetch,fetch,True,True,True,
v3_B_base_openrouter_20260729T171912601127,v3,v3+p12a73e8f2d97+teac84e64b959,base,M05_correction_limit,True,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_base_openrouter_20260729T171912601127,v3,v3+p12a73e8f2d97+teac84e64b959,base,M06_switch_tool,True,wrong_tool,,lookup,lookup,True,True,True,
v3_B_base_openrouter_20260729T172546336198,v3,v3+pa821713f8aae+tac667ee080b2,base,R01_user_tweets_routing,False,wrong_tool,,timeline,timeline,True,True,True,
v3_B_base_openrouter_20260729T172546336198,v3,v3+pa821713f8aae+tac667ee080b2,base,R02_search_tweets_routing,False,wrong_tool,,social_search,social_search,True,True,True,
v3_B_base_openrouter_20260729T172546336198,v3,v3+pa821713f8aae+tac667ee080b2,base,R03_web_news_routing,False,wrong_tool,,lookup,lookup,True,True,True,
v3_B_base_openrouter_20260729T172546336198,v3,v3+pa821713f8aae+tac667ee080b2,base,R04_read_url_routing,False,wrong_tool,,fetch,fetch,True,True,True,
v3_B_base_openrouter_20260729T172546336198,v3,v3+pa821713f8aae+tac667ee080b2,base,R05_limit_arg,False,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_base_openrouter_20260729T172546336198,v3,v3+pa821713f8aae+tac667ee080b2,base,R06_timeframe_arg,False,wrong_arg_value,,lookup,lookup,True,True,True,
v3_B_base_openrouter_20260729T172546336198,v3,v3+pa821713f8aae+tac667ee080b2,base,R07_search_type_arg,False,wrong_arg_value,,social_search,social_search,True,True,True,
v3_B_base_openrouter_20260729T172546336198,v3,v3+pa821713f8aae+tac667ee080b2,base,R08_out_of_scope,False,out_of_scope,,no_tool,,True,True,True,
v3_B_base_openrouter_20260729T172546336198,v3,v3+pa821713f8aae+tac667ee080b2,base,R09_no_tool_capability,False,unnecessary_tool,,no_tool,,True,True,True,
v3_B_base_openrouter_20260729T172546336198,v3,v3+pa821713f8aae+tac667ee080b2,base,R10_missing_handle,False,missing_info,,clarify,clarify,True,True,True,
v3_B_base_openrouter_20260729T172546336198,v3,v3+pa821713f8aae+tac667ee080b2,base,R11_missing_url,False,missing_info,,clarify,clarify,True,True,True,
v3_B_base_openrouter_20260729T172546336198,v3,v3+pa821713f8aae+tac667ee080b2,base,R12_confirm_before_send,False,wrong_boundary,wrong_arg_value,clarify,clarify,False,True,False,"response_type: expected 'yes_no', got 'text'"
v3_B_base_openrouter_20260729T172546336198,v3,v3+pa821713f8aae+tac667ee080b2,base,R13_parallel_web_and_tweets,False,wrong_tool,,lookup|social_search,lookup|social_search,True,True,True,
v3_B_base_openrouter_20260729T172546336198,v3,v3+pa821713f8aae+tac667ee080b2,base,R14_out_of_scope_coding,False,out_of_scope,,no_tool,,True,True,True,
v3_B_base_openrouter_20260729T172546336198,v3,v3+pa821713f8aae+tac667ee080b2,base,M01_clarify_then_fill,True,missing_info,,timeline,timeline,True,True,True,
v3_B_base_openrouter_20260729T172546336198,v3,v3+pa821713f8aae+tac667ee080b2,base,M02_carryover_timeframe,True,wrong_arg_value,,lookup,lookup,True,True,True,
v3_B_base_openrouter_20260729T172546336198,v3,v3+pa821713f8aae+tac667ee080b2,base,M03_correction_handle,True,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_base_openrouter_20260729T172546336198,v3,v3+pa821713f8aae+tac667ee080b2,base,M04_clarify_then_url,True,missing_info,,fetch,fetch,True,True,True,
v3_B_base_openrouter_20260729T172546336198,v3,v3+pa821713f8aae+tac667ee080b2,base,M05_correction_limit,True,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_base_openrouter_20260729T172546336198,v3,v3+pa821713f8aae+tac667ee080b2,base,M06_switch_tool,True,wrong_tool,,lookup,lookup,True,True,True,
v3_B_base_openrouter_20260729T173535986559,v3,v3+p141f03372491+tac667ee080b2,base,R01_user_tweets_routing,False,wrong_tool,,timeline,timeline,True,True,True,
v3_B_base_openrouter_20260729T173535986559,v3,v3+p141f03372491+tac667ee080b2,base,R02_search_tweets_routing,False,wrong_tool,,social_search,social_search,True,True,True,
v3_B_base_openrouter_20260729T173535986559,v3,v3+p141f03372491+tac667ee080b2,base,R03_web_news_routing,False,wrong_tool,,lookup,lookup,True,True,True,
v3_B_base_openrouter_20260729T173535986559,v3,v3+p141f03372491+tac667ee080b2,base,R04_read_url_routing,False,wrong_tool,,fetch,fetch,True,True,True,
v3_B_base_openrouter_20260729T173535986559,v3,v3+p141f03372491+tac667ee080b2,base,R05_limit_arg,False,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_base_openrouter_20260729T173535986559,v3,v3+p141f03372491+tac667ee080b2,base,R06_timeframe_arg,False,wrong_arg_value,,lookup,lookup,True,True,True,
v3_B_base_openrouter_20260729T173535986559,v3,v3+p141f03372491+tac667ee080b2,base,R07_search_type_arg,False,wrong_arg_value,,social_search,social_search,True,True,True,
v3_B_base_openrouter_20260729T173535986559,v3,v3+p141f03372491+tac667ee080b2,base,R08_out_of_scope,False,out_of_scope,,no_tool,,True,True,True,
v3_B_base_openrouter_20260729T173535986559,v3,v3+p141f03372491+tac667ee080b2,base,R09_no_tool_capability,False,unnecessary_tool,,no_tool,,True,True,True,
v3_B_base_openrouter_20260729T173535986559,v3,v3+p141f03372491+tac667ee080b2,base,R10_missing_handle,False,missing_info,,clarify,clarify,True,True,True,
v3_B_base_openrouter_20260729T173535986559,v3,v3+p141f03372491+tac667ee080b2,base,R11_missing_url,False,missing_info,,clarify,clarify,True,True,True,
v3_B_base_openrouter_20260729T173535986559,v3,v3+p141f03372491+tac667ee080b2,base,R12_confirm_before_send,False,wrong_boundary,wrong_arg_value,clarify,clarify,False,True,False,"response_type: expected 'yes_no', got 'text'"
v3_B_base_openrouter_20260729T173535986559,v3,v3+p141f03372491+tac667ee080b2,base,R13_parallel_web_and_tweets,False,wrong_tool,,lookup|social_search,lookup|social_search,True,True,True,
v3_B_base_openrouter_20260729T173535986559,v3,v3+p141f03372491+tac667ee080b2,base,R14_out_of_scope_coding,False,out_of_scope,,no_tool,,True,True,True,
v3_B_base_openrouter_20260729T173535986559,v3,v3+p141f03372491+tac667ee080b2,base,M01_clarify_then_fill,True,missing_info,,timeline,timeline,True,True,True,
v3_B_base_openrouter_20260729T173535986559,v3,v3+p141f03372491+tac667ee080b2,base,M02_carryover_timeframe,True,wrong_arg_value,,lookup,lookup,True,True,True,
v3_B_base_openrouter_20260729T173535986559,v3,v3+p141f03372491+tac667ee080b2,base,M03_correction_handle,True,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_base_openrouter_20260729T173535986559,v3,v3+p141f03372491+tac667ee080b2,base,M04_clarify_then_url,True,missing_info,,fetch,fetch,True,True,True,
v3_B_base_openrouter_20260729T173535986559,v3,v3+p141f03372491+tac667ee080b2,base,M05_correction_limit,True,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_base_openrouter_20260729T173535986559,v3,v3+p141f03372491+tac667ee080b2,base,M06_switch_tool,True,wrong_tool,,lookup,lookup,True,True,True,
v3_B_base_openrouter_20260729T174638878824,v3,v3+pcbaad5d0ae26+tac667ee080b2,base,R01_user_tweets_routing,False,wrong_tool,,timeline,timeline,True,True,True,
v3_B_base_openrouter_20260729T174638878824,v3,v3+pcbaad5d0ae26+tac667ee080b2,base,R02_search_tweets_routing,False,wrong_tool,,social_search,social_search,True,True,True,
v3_B_base_openrouter_20260729T174638878824,v3,v3+pcbaad5d0ae26+tac667ee080b2,base,R03_web_news_routing,False,wrong_tool,,lookup,lookup,True,True,True,
v3_B_base_openrouter_20260729T174638878824,v3,v3+pcbaad5d0ae26+tac667ee080b2,base,R04_read_url_routing,False,wrong_tool,,fetch,fetch,True,True,True,
v3_B_base_openrouter_20260729T174638878824,v3,v3+pcbaad5d0ae26+tac667ee080b2,base,R05_limit_arg,False,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_base_openrouter_20260729T174638878824,v3,v3+pcbaad5d0ae26+tac667ee080b2,base,R06_timeframe_arg,False,wrong_arg_value,,lookup,lookup,True,True,True,
v3_B_base_openrouter_20260729T174638878824,v3,v3+pcbaad5d0ae26+tac667ee080b2,base,R07_search_type_arg,False,wrong_arg_value,,social_search,social_search,True,True,True,
v3_B_base_openrouter_20260729T174638878824,v3,v3+pcbaad5d0ae26+tac667ee080b2,base,R08_out_of_scope,False,out_of_scope,,no_tool,,True,True,True,
v3_B_base_openrouter_20260729T174638878824,v3,v3+pcbaad5d0ae26+tac667ee080b2,base,R09_no_tool_capability,False,unnecessary_tool,,no_tool,,True,True,True,
v3_B_base_openrouter_20260729T174638878824,v3,v3+pcbaad5d0ae26+tac667ee080b2,base,R10_missing_handle,False,missing_info,,clarify,clarify,True,True,True,
v3_B_base_openrouter_20260729T174638878824,v3,v3+pcbaad5d0ae26+tac667ee080b2,base,R11_missing_url,False,missing_info,,clarify,clarify,True,True,True,
v3_B_base_openrouter_20260729T174638878824,v3,v3+pcbaad5d0ae26+tac667ee080b2,base,R12_confirm_before_send,False,wrong_boundary,,clarify,clarify,True,True,True,
v3_B_base_openrouter_20260729T174638878824,v3,v3+pcbaad5d0ae26+tac667ee080b2,base,R13_parallel_web_and_tweets,False,wrong_tool,,lookup|social_search,lookup|social_search,True,True,True,
v3_B_base_openrouter_20260729T174638878824,v3,v3+pcbaad5d0ae26+tac667ee080b2,base,R14_out_of_scope_coding,False,out_of_scope,,no_tool,,True,True,True,
v3_B_base_openrouter_20260729T174638878824,v3,v3+pcbaad5d0ae26+tac667ee080b2,base,M01_clarify_then_fill,True,missing_info,,timeline,timeline,True,True,True,
v3_B_base_openrouter_20260729T174638878824,v3,v3+pcbaad5d0ae26+tac667ee080b2,base,M02_carryover_timeframe,True,wrong_arg_value,,lookup,lookup,True,True,True,
v3_B_base_openrouter_20260729T174638878824,v3,v3+pcbaad5d0ae26+tac667ee080b2,base,M03_correction_handle,True,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_base_openrouter_20260729T174638878824,v3,v3+pcbaad5d0ae26+tac667ee080b2,base,M04_clarify_then_url,True,missing_info,,fetch,fetch,True,True,True,
v3_B_base_openrouter_20260729T174638878824,v3,v3+pcbaad5d0ae26+tac667ee080b2,base,M05_correction_limit,True,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_base_openrouter_20260729T174638878824,v3,v3+pcbaad5d0ae26+tac667ee080b2,base,M06_switch_tool,True,wrong_tool,,lookup,lookup,True,True,True,
v3_B_base_openrouter_20260729T175142746167,v3,v3+pcbaad5d0ae26+tac667ee080b2,base,R01_user_tweets_routing,False,wrong_tool,,timeline,timeline,True,True,True,
v3_B_base_openrouter_20260729T175142746167,v3,v3+pcbaad5d0ae26+tac667ee080b2,base,R02_search_tweets_routing,False,wrong_tool,,social_search,social_search,True,True,True,
v3_B_base_openrouter_20260729T175142746167,v3,v3+pcbaad5d0ae26+tac667ee080b2,base,R03_web_news_routing,False,wrong_tool,,lookup,lookup,True,True,True,
v3_B_base_openrouter_20260729T175142746167,v3,v3+pcbaad5d0ae26+tac667ee080b2,base,R04_read_url_routing,False,wrong_tool,,fetch,fetch,True,True,True,
v3_B_base_openrouter_20260729T175142746167,v3,v3+pcbaad5d0ae26+tac667ee080b2,base,R05_limit_arg,False,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_base_openrouter_20260729T175142746167,v3,v3+pcbaad5d0ae26+tac667ee080b2,base,R06_timeframe_arg,False,wrong_arg_value,,lookup,lookup,True,True,True,
v3_B_base_openrouter_20260729T175142746167,v3,v3+pcbaad5d0ae26+tac667ee080b2,base,R07_search_type_arg,False,wrong_arg_value,,social_search,social_search,True,True,True,
v3_B_base_openrouter_20260729T175142746167,v3,v3+pcbaad5d0ae26+tac667ee080b2,base,R08_out_of_scope,False,out_of_scope,,no_tool,,True,True,True,
v3_B_base_openrouter_20260729T175142746167,v3,v3+pcbaad5d0ae26+tac667ee080b2,base,R09_no_tool_capability,False,unnecessary_tool,,no_tool,,True,True,True,
v3_B_base_openrouter_20260729T175142746167,v3,v3+pcbaad5d0ae26+tac667ee080b2,base,R10_missing_handle,False,missing_info,,clarify,clarify,True,True,True,
v3_B_base_openrouter_20260729T175142746167,v3,v3+pcbaad5d0ae26+tac667ee080b2,base,R11_missing_url,False,missing_info,,clarify,clarify,True,True,True,
v3_B_base_openrouter_20260729T175142746167,v3,v3+pcbaad5d0ae26+tac667ee080b2,base,R12_confirm_before_send,False,wrong_boundary,,clarify,clarify,True,True,True,
v3_B_base_openrouter_20260729T175142746167,v3,v3+pcbaad5d0ae26+tac667ee080b2,base,R13_parallel_web_and_tweets,False,wrong_tool,,lookup|social_search,lookup|social_search,True,True,True,
v3_B_base_openrouter_20260729T175142746167,v3,v3+pcbaad5d0ae26+tac667ee080b2,base,R14_out_of_scope_coding,False,out_of_scope,,no_tool,,True,True,True,
v3_B_base_openrouter_20260729T175142746167,v3,v3+pcbaad5d0ae26+tac667ee080b2,base,M01_clarify_then_fill,True,missing_info,,timeline,timeline,True,True,True,
v3_B_base_openrouter_20260729T175142746167,v3,v3+pcbaad5d0ae26+tac667ee080b2,base,M02_carryover_timeframe,True,wrong_arg_value,,lookup,lookup,True,True,True,
v3_B_base_openrouter_20260729T175142746167,v3,v3+pcbaad5d0ae26+tac667ee080b2,base,M03_correction_handle,True,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_base_openrouter_20260729T175142746167,v3,v3+pcbaad5d0ae26+tac667ee080b2,base,M04_clarify_then_url,True,missing_info,,fetch,fetch,True,True,True,
v3_B_base_openrouter_20260729T175142746167,v3,v3+pcbaad5d0ae26+tac667ee080b2,base,M05_correction_limit,True,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_base_openrouter_20260729T175142746167,v3,v3+pcbaad5d0ae26+tac667ee080b2,base,M06_switch_tool,True,wrong_tool,,lookup,lookup,True,True,True,
v3_B_base_openrouter_20260729T180153168403,v3,v3+p605394226a40+t9e4c35d2b484,base,R01_user_tweets_routing,False,wrong_tool,,timeline,timeline,True,True,True,
v3_B_base_openrouter_20260729T180153168403,v3,v3+p605394226a40+t9e4c35d2b484,base,R02_search_tweets_routing,False,wrong_tool,,social_search,social_search,True,True,True,
v3_B_base_openrouter_20260729T180153168403,v3,v3+p605394226a40+t9e4c35d2b484,base,R03_web_news_routing,False,wrong_tool,,lookup,lookup,True,True,True,
v3_B_base_openrouter_20260729T180153168403,v3,v3+p605394226a40+t9e4c35d2b484,base,R04_read_url_routing,False,wrong_tool,,fetch,fetch,True,True,True,
v3_B_base_openrouter_20260729T180153168403,v3,v3+p605394226a40+t9e4c35d2b484,base,R05_limit_arg,False,wrong_arg_value,,timeline,timeline,True,True,True,
v3_B_base_openrouter_20260729T180153168403,v3,v3+p605394226a40+t9e4c35d2b484,base,R06_timeframe_arg,False,wrong_arg_value,,lookup,lookup,True,True,True,
v3_B_base_openrouter_20260729T180153168403,v3,v3+p605394226a40+t9e4c35d2b484,base,R07_search_type_arg,False,wrong_arg_value,,social_search,social_search,True,True,True,
v3_B_base_openrouter_20260729T180153168403,v3,v3+p605394226a40+t9e4c35d2b484,base,R08_out_of_scope,False,out_of_scope,,no_tool,,True,True,True,
v3_B_base_openrouter_20260729T180153168403,v3,v3+p605394226a40+t9e4c35d2b484,base,R09_no_tool_capability,False,unnecessary_tool,,no_tool,,True,True,True,
v3_B_base_openrouter_20260729T180153168403,v3,v3+p605394226a40+t9e4c35d2b484,base,R10_missing_handle,False,missing_info,,clarify,clarify,True,True,True,
v3_B_base_openrouter_20260729T180153168403,v3,v3+p605394226a40+t9e4c35d2b484,base,R11_missing_url,False,missing_info,,clarify,clarify,True,True,True,
v3_B_base_openrouter_20260729T180153168403,v3,v3+p605394226a40+t9e4c35d2b484,base,R12_confirm_before_send,False,wrong_boundary,,clarify,clarify,True,True,True,
v3_B_base_openrouter_20260729T180153168403,v3,v3+p605394226a40+t9e4c35d2b484,base,R13_parallel_web_and_tweets,False,wrong_tool,,lookup|social_search,lookup|social_search,True,True,True,
v3_B_base_openrouter_20260729T180153168403,v3,v3+p605394226a40+t9e4c35d2b484,base,R14_out_of_scope_coding,False,out_of_scope,,no_tool,,True,True,True,
v3_B_base_openrouter_20260729T180153168403,v3,v3+p605394226a40+t9e4c35d2b484,base,M01_clarify_then_fill,True,missing_info,,timeline,timeline,True,True,True,
